listing_id,avg_sentiment_score,num_rows
66251,0.8535958551538462,156
66275,0.8642492042836539,208
66741,0.8751125962459015,305
66974,0.9144361584449541,218
67288,0.8329200052765958,47
67299,0.8287102726666667,69
68735,0.8272899980571429,35
68900,0.7916290502857143,7
68974,0.8398452456465517,232
69894,0.8166995862698413,63
71010,0.8156423338,40
71248,0.779729882779661,59
71366,0.8269673998372092,43
71384,0.8658840485625,48
71812,0.7929589798,15
72190,0.8349161888648648,37
72265,0.7770670529705882,34
74333,0.6946393067435898,39
74438,0.8058391346875,48
74680,0.8205910500793651,252
74821,0.7846924388636364,44
74860,0.7013251783333333,3
75635,0.8475229426970509,373
77765,0.840188081,47
80493,0.8052506746877829,221
80684,0.8028007841818181,11
80700,0.7513743998,10
80924,0.8351107029166667,36
81739,0.9390330315,2
82638,0.8419005329891304,276
82928,0.8489389413376623,77
83243,0.7534445818530612,245
84010,0.8899909773846153,26
86215,0.832123794721212,165
89621,0.7793829262245763,236
92242,0.7930683723875,80
93313,0.8898156361799999,150
94209,0.8731552118636364,44
94783,0.8335895203958333,144
98663,0.70770033,15
99085,0.8669326265,30
100186,0.8482123156034483,116
101053,0.7665653953947369,38
103161,0.8542832511458333,144
103311,0.5326168555,8
103555,0.8760015035534351,262
105469,0.8083043195294117,17
106363,0.8510392361772727,440
106906,0.8866521775,10
107630,0.8591427410378549,317
112304,0.957161427,1
112435,0.8682075676250001,176
113265,0.8464037455427509,269
115535,0.8057997550882352,34
115748,0.7944175168974359,39
116551,0.8283569963353293,167
118061,0.8478511383218391,87
121687,0.8283633896666667,57
121861,0.8182844881428571,28
123784,0.8351458377033898,236
125163,0.8746791600273973,73
126443,0.7509440531460674,534
126816,0.8165949383333334,3
127387,0.8441995186666666,3
132516,0.8491862684216867,83
133025,0.8357113232836879,141
134934,0.8369403354615385,26
135465,0.8616997355163935,122
136493,0.8260729320277778,36
139624,0.7487064128888888,81
140133,0.8947349776457143,175
141154,0.8241598717346154,260
141335,0.8309329953500001,40
142069,0.8172028277142858,21
144087,0.7882228374666667,30
144148,0.8350540872413793,29
146726,0.8190777756470587,17
148201,0.8070561508235294,17
148259,0.8787860147040817,98
148825,0.8462491561971326,279
150804,0.8590415471276596,47
150989,0.9013158490526316,19
151199,0.8409640921695907,513
152259,0.8432621472605042,119
152263,0.848282427621451,317
152819,0.8440690983250001,80
153780,0.8804236560758928,224
154934,0.8241308209473684,38
155087,0.8596468475,16
157673,0.7826057360449439,89
158061,0.816612498076923,26
158176,0.8558802604335665,143
158178,0.8538231144545455,11
159749,0.8645681891447369,76
159815,0.8482913869672132,61
159913,0.8987327792222223,27
162493,0.8342088148431372,51
162508,0.8162998600357143,28
163814,0.729104672852459,427
166006,0.7654717495913979,186
166172,0.8376175987903226,62
166983,0.652369519,6
168123,0.8180978570608696,115
169063,0.8681904468444445,45
169306,0.7368914647080745,161
169464,0.8272327412755103,98
170420,0.8503893993636363,11
170761,0.890083842875,136
171562,0.8306607200357143,28
171978,0.7639995439999999,12
173151,0.8592973356085271,258
174966,0.83507717612,25
175470,0.3652763812,5
176135,0.8181104957187499,32
177495,0.9084379076,5
177606,0.8201224443760683,117
179670,0.8757063995772358,123
179741,0.8939499009473685,19
180792,0.8509876177692307,26
182069,0.8411046435041323,121
182177,0.8272447701094224,329
187566,0.8307502475045454,220
187986,0.8089797795,2
188674,0.8549351642622951,61
188803,0.9000756454230768,26
189135,0.8025705980353982,113
189181,0.956992328,1
189732,0.8061863417321428,280
189787,0.8376750931485148,101
190968,0.8512061374722222,36
190974,0.842366682028777,278
191610,0.7634418928349515,103
195123,0.8362949475947137,227
195240,0.848541293715909,88
195989,0.8758906244234234,222
197942,0.8554846999785407,233
198028,0.8968769355714284,14
198478,0.8254418360500001,40
200955,0.8068441727619048,21
201514,0.168231785,1
201992,0.8590129909047619,105
202273,0.6870451796056338,71
203901,0.83664430675,8
204065,0.8555572458627452,102
205485,0.8144459953648648,148
205867,0.823368693379845,129
206316,0.9535508455,4
206772,0.8731047143255813,43
206957,0.7802447905241935,124
208148,0.8080994428461538,13
208889,0.8078919201833333,60
209310,0.870184715728223,287
212109,0.7511249544999999,12
212544,0.8475308816666667,9
213330,0.8444670858571428,49
214917,0.5550271425,2
216080,0.8805663619387756,147
217580,0.8044302731,10
218358,0.7830943789999999,28
219066,0.8312926585172413,29
219922,0.7944654334054053,37
220563,0.7316512051525423,59
222304,0.8412607329142857,35
222913,0.8396061044823009,226
223930,0.7876491845263157,19
224004,0.8758376447941176,68
225354,0.9048882613636363,11
225976,0.7347861871978022,91
226021,0.8944543691398306,236
227495,0.8199942019108911,101
227715,0.8079863927490196,255
228317,0.8175252355164836,91
228925,0.6629347179090909,11
230877,0.8184357188842976,121
231154,0.7664638140645161,31
232612,0.8830235176933638,437
232775,0.8146716156666667,3
233638,0.8593357205500001,20
235515,0.8307251062333333,90
235552,0.8358899307027027,37
235651,0.7923356815411764,85
235951,0.8232174976428571,154
235960,0.8507346005327103,107
236671,0.8666147347687501,160
236788,0.7760721346341464,41
239733,0.7722445456842105,57
239899,0.8352701365714286,7
239934,0.7687532085714286,42
242643,0.823485394244898,49
245544,0.8647450649298246,114
245574,0.836965910132,250
246351,0.7402380348,5
246916,0.834858302875,72
247562,0.8728808586538462,52
248865,0.8147036027027027,37
248966,0.7649856310232558,43
249414,0.8621106643333333,6
249618,0.91570085275,4
249704,0.755325355875,24
249867,0.7659290631666668,6
250323,0.7842517942608696,46
250536,0.9060060436363636,11
251277,0.8918204681567568,185
252865,0.9440020442,5
253332,0.8255542047142858,14
253466,0.857819702877551,49
253471,0.784023605483871,31
253475,0.8612998276144579,83
253590,0.8369412745652174,23
253800,0.8564621398235295,34
253803,0.8599139330645161,31
253806,0.851750401244898,49
253811,0.8521662254714285,70
253815,0.870386247111111,81
253828,0.8719978134166667,12
253839,0.940024718625,8
253842,0.8846411108888889,9
253846,0.8526055618275862,29
253988,0.706759731,3
254168,0.696229643,7
254409,0.964752257,1
255476,0.8538431746666666,39
255601,0.8020076153076924,221
255957,0.7580801910344828,29
257097,0.8940090881842105,38
258688,0.8466450491071429,56
258690,0.6869065955,10
258740,0.8645474244265734,143
258930,0.72356672575,4
260672,0.843725824767442,43
261259,0.735921290909091,11
261674,0.89562772065,20
261781,0.784850999625,8
262405,0.8291301909305555,72
262478,0.9129608490909091,11
262583,0.7911522159308942,246
263005,0.789185971078125,128
263502,0.820156604,22
265145,0.90481843075,8
265506,0.83261118825,8
266449,0.8413091301578948,76
266753,0.7689444751797753,89
267435,0.9120284223599999,25
267652,0.8749641135499999,40
268481,0.953631639,1
268868,0.8924468320215054,93
269283,0.8401743954848485,33
269404,0.7247398056315789,19
269889,0.8500056274554141,314
270139,0.7680759233157894,38
270231,0.8686216191841155,277
270315,0.8430405176111111,18
270345,0.8588043428181819,33
271694,0.6910815567368421,19
272026,0.7288595156000001,20
272044,0.8609903691341464,82
274329,0.7425999031985294,136
274743,0.949857533,1
274995,0.883861511875,8
275976,0.8398560537887931,232
276317,0.8671595494417178,163
278090,0.8534723603764259,263
278145,0.963997036,2
278876,0.143273726,1
279857,0.863258221857868,197
281521,0.642819405,1
281756,0.8329925913478261,23
281851,0.8626897196190476,126
282443,0.7924525979078948,76
282977,0.8473126998020833,288
283550,0.9115689694,10
286662,0.8693553353198757,322
286838,0.8616689646938775,98
287397,0.7619458442692307,52
287408,0.8380553555657895,76
287845,0.8781605664444444,126
288726,0.8099031376833333,60
289020,0.7590173460714286,14
289665,0.7924840011503268,153
289703,0.670299092125,8
290123,0.854040883375,8
292121,0.8859947025,6
292324,0.6863695806666666,6
292800,0.8339848538648649,111
294227,0.8207046311764706,51
294242,0.8488472265813954,86
294250,0.856366371740458,131
294259,0.8664309828918919,148
294263,0.8756162352746479,142
294280,0.8592714020454545,44
295231,0.9472574,1
295998,0.8732886119272727,55
296361,0.8679665748571428,63
296717,0.7112231544500001,20
298759,0.8272612310232558,43
299531,0.8028454463241379,145
301372,0.8358884719259259,27
302238,0.7740442412857143,7
302280,0.5909300108,10
302309,0.8761330346666667,6
302705,0.8782221675,2
302758,0.7398308029090909,11
303264,0.7739037041428573,7
305211,0.8468214893636363,319
305245,0.8465950289999999,9
306799,0.8319556635,124
310325,0.7181618302058823,34
310524,0.9104049873965517,58
311356,0.8575546871574075,108
312415,0.7804684354067797,59
314982,0.8773449922865854,164
318021,0.8541820105822785,79
319646,0.8573828753461539,26
320877,0.8569734795769232,26
321014,0.8034592105555556,18
321136,0.883468884484375,64
322037,0.8793999339607144,280
324800,0.7761476500000001,25
325429,0.8527182517928572,140
326832,0.85721636975,36
328040,0.8468006836388889,36
328744,0.8882054480862069,116
332208,0.9215160904999999,2
333323,0.8353950940987654,162
334607,0.8151347686274509,51
342995,0.852298534954023,87
343276,0.8817971387045455,176
343971,0.809417685625,56
344092,0.8296653549999999,19
346579,0.5517175867499999,4
350168,0.8539343939999999,9
351859,0.85702855159375,128
352651,0.8283119988181817,11
353317,0.7962420641949686,159
355106,0.8837157366136363,44
363016,0.676382487,3
364785,0.7943250089999999,38
367810,0.8371494478888889,9
369409,0.8463063122648402,219
373618,0.8569470261100918,109
378460,0.6874201386470588,17
380416,0.768510662576923,26
380730,0.8678111433333333,3
385657,0.557290792,1
385824,0.8747444042338709,124
386744,0.8446129235,102
386799,0.8090089312792792,111
387666,0.9117374957000001,10
389482,0.8056876177777779,54
392948,0.8532295025,14
394026,0.932255179,4
394111,0.6935964450625,16
396636,0.7800267342195122,41
397034,0.84073732136,25
400039,0.8373802645686275,51
403712,0.9318180481666666,6
404923,0.8411011472236842,304
407469,0.7517252109910714,112
408983,0.8635162598114754,122
409262,0.816112167030303,33
409666,0.7754932045555556,9
411918,0.854209659080247,162
413504,0.8516529480245398,163
415304,0.959227324,1
416557,0.8285954642765958,47
417685,0.8548286635580644,310
419373,0.8124754237227273,220
419792,0.949746263,5
423015,0.8210282538,35
423275,0.8128526440222221,45
425423,0.8414415542941176,17
430427,0.7260847402307693,13
430665,0.720946250625,8
431865,0.8402343908247423,97
432090,0.8213437162222222,63
432823,0.7770287245714285,7
433218,0.8891488107142858,49
433414,0.8523208995904762,105
433914,0.7677634155254237,59
437352,0.7688014029,20
437906,0.74211689075,4
438513,0.8272269714338235,136
439750,0.8017219154999999,10
439870,0.810823947,2
442636,0.8325597876799999,325
442649,0.8957089943636363,11
443646,0.73632125,40
444171,0.810261498,6
444430,0.9044117021304348,23
447766,0.857298017,1
448011,0.82766026275,4
449034,0.8494795785759495,158
449660,0.8837748703333334,126
450577,0.833377376825,120
452068,0.7802224356666666,3
452093,0.955636144,1
452541,0.8559741373048129,187
453094,0.8416032404392936,453
453255,0.7512789596470588,17
453317,0.8060500025714286,7
454334,0.741450161,3
454763,0.747769867909091,11
455734,0.8026605869440993,161
455801,0.8509181520841121,107
456110,0.73036261655,20
456190,0.8362311990425,400
456457,0.7756935568571429,7
456578,0.941247463,1
457829,0.7493319789490741,216
459066,0.8592707669565217,23
460999,0.8799841404444444,9
463107,0.64520451945,20
464231,0.5293998125,2
465706,0.8459940208999999,10
466277,0.8828193393232322,198
466457,0.8673926327576792,293
467569,0.872810698972973,37
467634,0.8320391881263383,467
467866,0.8638564552678571,224
470330,0.7025804517500001,4
470498,0.73931295425,8
471712,0.8027116567222222,72
471758,0.6128268393333334,3
471845,0.8106395603333333,3
471914,0.8292876964615385,13
476841,0.8294044849416059,137
476899,0.7916574831052632,19
476983,0.8230162148601285,622
478053,0.8044610925616439,73
478832,0.4889844655,2
479002,0.8724549526212122,66
479285,0.8515278845,4
483414,0.8035635185,24
483505,0.8864955428291458,199
484297,0.799596540090909,11
484312,0.8505810181206896,58
484728,0.57206434,4
489018,0.873120591953125,64
490278,0.6936989601034482,29
491123,0.8796006929894736,190
491529,0.8693835139322034,59
491942,0.7219816619583334,24
492785,0.8106506365633802,71
492810,0.822495699,9
495249,0.8449196526359649,228
496166,0.9004221382941177,17
498052,0.8989537516753926,191
499249,0.960904658,1
500886,0.8752907020142857,140
501041,0.955982407,3
503460,0.5853957861,10
503585,0.8798647522857143,7
504322,0.8772127514761905,21
504362,0.8621565681829269,82
504437,0.8071715307878787,66
505231,0.96967572,1
505315,0.880411305882353,51
505581,0.85896513588,25
507393,0.8297730378813559,59
511960,0.7645780737333333,15
512022,0.8753123753030303,33
512209,0.829451405890625,64
513343,0.420251548,1
513688,0.8754195880950226,221
517626,0.7291513295,10
517654,0.8731852173333333,3
518566,0.830983500875,16
519310,0.8705668414666666,255
521018,0.5129215616666666,3
521522,0.9070978642,5
523123,0.8853995999,30
525523,0.8163791351304347,46
526942,0.632535606625,8
528485,0.7018500240909091,11
528615,0.820670605,1
530431,0.867212182618421,304
530576,0.8554775515978261,92
531091,0.864604153122449,294
531258,0.6945775881071429,28
531455,0.7668713750370371,27
532288,0.8448770681272727,110
533168,0.8085715008085106,94
536578,0.779981969576923,26
538344,0.8452627282517007,294
538465,0.8225382898,35
538590,0.8442568027464789,71
540057,0.8744029150869566,230
541725,0.8960019602999999,40
543792,0.8832435357571429,140
544331,0.8788875366956522,23
545261,0.760908127,2
545586,0.7264414147894737,19
545651,0.7902952157894737,19
546383,0.8686276256034783,575
549873,0.9053005454,5
550653,0.8116080188333333,6
550858,0.8940954883333333,15
552502,0.7612856459411764,17
552639,0.8633136798137931,145
553872,0.8040438996470588,17
553903,0.8473412045932204,59
557487,0.9391648510434782,23
560078,0.8487186643809524,126
563442,0.7337790184285715,28
564649,0.8697113463846153,39
565814,0.933180988,1
566712,0.8120427136618705,139
568661,0.9238811906551724,58
568684,0.9099518656666667,6
568743,0.7765698646494564,368
570218,0.8982010335,28
570750,0.8495531402352942,306
570797,0.8333671109,20
571564,0.8016447769047619,126
573612,0.8745834967683616,177
573671,0.8700617564468085,47
576227,0.746917665,4
576916,0.85090571625,4
578267,0.9024387408181819,44
579251,0.9112929519230769,26
580323,0.847185034328125,64
581180,0.8085066302637363,91
581488,0.8396216718529412,34
582372,0.7114735477826086,23
583352,0.5884686082,5
584122,0.8088311242089552,67
587519,0.93909198,1
587698,0.8879664938165138,109
587740,0.8832577750476192,21
590903,0.8555180649137931,58
591135,0.8876920180779221,154
591565,0.7848744639508196,61
591710,0.8378686441111111,9
592853,0.8509774815333333,15
593000,0.6714095351818181,11
593292,0.8620754794558522,487
594036,0.8589998722000001,5
597624,0.7648626617272728,11
597668,0.9050111677368421,19
599595,0.572972432,15
599847,0.9088964774736842,19
600775,0.8482628853076923,91
600877,0.45029295950000003,2
602070,0.8767186740888888,45
602296,0.25520474449999997,4
604204,0.8778752981666665,6
606269,0.813049668671875,64
607735,0.8631868534461539,65
607781,0.8185180982566371,226
609213,0.8927327593333333,6
611009,0.8210217735444444,270
611156,0.8894108876500001,20
613528,0.8614370874914286,175
614269,0.8194641748666667,15
616249,0.9427914486666666,9
618916,0.7401706965384616,13
619144,0.940749675,2
624222,0.8183442569444445,18
625906,0.7880287763333333,3
627432,0.848406321852459,61
628078,0.8316809036666667,6
629774,0.8438615710588235,17
629855,0.7930899400714286,14
629949,0.8303325462139304,201
633276,0.831386283089431,246
634353,0.8386484814418604,43
638894,0.7571924926666668,3
639199,0.8793701235,100
640990,0.8365048988846154,130
641768,0.775461820090909,11
643948,0.8431654029259259,324
644833,0.7839366517890625,128
645075,0.8803714077459017,366
645693,0.8390805125537191,121
645922,0.8394917302,40
645942,0.8310573926792453,53
647580,0.8445047356363637,11
651375,0.8157279511477273,88
651438,0.7589994979285715,56
651475,0.829143742061674,454
651648,0.8660669919902914,103
654232,0.8474296853000001,10
655472,0.955874205,1
655811,0.8372899239999999,22
656281,0.8185942523043478,69
657198,0.8044164298571428,14
657727,0.773816809725352,142
658515,0.8443103793220339,59
658932,0.8591502530645161,31
659952,0.8963738071276596,47
660036,0.8884889489175257,97
663608,0.8231637914772727,88
664047,0.8164474665283018,53
665055,0.7227309577777778,18
665394,0.7370012667222222,18
666220,0.829823464,6
666613,0.8429304143061225,147
666837,0.8053162758780489,123
667375,0.8473529955882353,17
667502,0.8211855101612904,93
668691,0.8407148422702703,74
669774,0.7690202519545455,22
669939,0.8299901590588236,34
680104,0.8742564109032258,31
681599,0.8303624905333333,45
681805,0.8592670186829269,82
683821,0.8601686427582419,91
684808,0.8942254361481481,27
684991,0.8087142706666667,18
688652,0.8775628028235294,51
689329,0.8587662525147541,305
690349,0.8491777746990292,103
690603,0.8464835750722891,83
690934,0.847279962011811,254
695465,0.7762565369038461,104
696593,0.820185378,4
698094,0.8312733591612903,31
698132,0.8299777519113924,316
698514,0.7543150615555556,9
698882,0.7175565945,12
699472,0.888891893782353,510
700916,0.8159941364347827,92
703745,0.7146247219090909,11
703971,0.7725574878888889,18
704838,0.8173435067777777,90
705749,0.861743188819672,61
705997,0.8232216691290323,31
707396,0.8695766435037594,133
707736,0.746473426,8
711635,0.7991061158695653,92
712127,0.8448334901379311,29
712136,0.8281801066,35
712260,0.8777503411346154,104
713538,0.8871786022617328,554
713891,0.8529234256894409,161
714028,0.862551015028169,71
714049,0.8519767298873239,71
715102,0.8123010296304348,46
717582,0.871854325,3
718761,0.711479900375,8
721762,0.8382520171290322,93
722464,0.161777899,1
723507,0.9005000309444444,18
725509,0.7862716736714975,207
727512,0.8502217448086956,115
727547,0.8570925999834254,181
729841,0.8676748613999999,40
731316,0.6449059743333333,6
734749,0.8201489957439024,82
736187,0.8558803781794873,39
739239,0.886984992,15
739242,0.8121699442222222,18
740754,0.8814640255441176,68
741154,0.8255806328,10
741712,0.46577096,1
741783,0.7583045448484849,231
745037,0.819524085664,125
746393,0.8539614405890411,73
747029,0.8515799288,30
747605,0.8158739447056277,231
748118,0.8262543642924528,106
748233,0.7759029864545455,11
749276,0.8116026464677419,124
751913,0.7443200908604651,43
752202,0.794565145920354,113
752366,0.7558767208235294,17
752616,0.8793438199178082,73
753622,0.8482621259878049,82
753687,0.8199213668472223,144
753991,0.8341286564708171,257
754353,0.8330287659230768,13
755525,0.9336637555,2
755703,0.7987135648888889,9
758919,0.500075452,2
759901,0.7930387375217391,46
761606,0.8690398675714286,42
761835,0.8697127636181818,110
762015,0.8574942881975308,81
762145,0.8369872998125,16
762426,0.7503795484666667,15
763600,0.8074914515,2
765315,0.8283744851886792,106
765563,0.8351878056075949,79
765569,0.8499711649620254,79
766542,0.894356191,4
766964,0.8736555973333333,3
767286,0.8214539317647058,85
767562,0.8528944647578948,95
769175,0.934167862,1
771430,0.8757619555540541,74
773844,0.945072889,1
773885,0.8783223817959184,49
773993,0.8657665164304635,151
774791,0.8235062925517241,29
774899,0.8601528655833333,12
775280,0.8225943135344828,116
776257,0.852449469764045,89
776845,0.7931969356666666,39
777097,0.943244338,1
777297,0.8747484790657895,76
777327,0.82344404905,60
778381,0.8333473631142857,35
779838,0.8539438185384616,13
781865,0.891527156,48
782063,0.774823784857143,7
783202,0.8391682850957096,303
783341,0.7943358757419355,62
784088,0.914664775125,8
785097,0.6252803712,10
785166,0.780047655,1
785978,0.7581191800588235,17
786685,0.8886796920701754,171
787060,0.7319896158571428,7
788005,0.9285381566521739,23
788035,0.8007040687499999,44
789302,0.8195889592857143,7
789476,0.7875015918181819,22
790953,0.7842721861999999,35
794281,0.7412734018636363,22
794425,0.73121890055,20
794427,0.8386857930833332,12
794496,0.7049753225617977,89
794535,0.5102819006666667,3
795641,0.9264574149999999,6
796232,0.7603809250000001,12
796490,0.7872929752,5
797696,0.84072548053125,32
798429,0.8566884675088495,226
799924,0.7840022246666667,3
801281,0.7953441009,40
802677,0.86694165225,16
803237,0.8625036477777778,9
803778,0.7950571084814816,54
804194,0.8660160754054055,37
805028,0.8681081704,20
805218,0.8740246827228915,83
805315,0.8783648155263157,19
808476,0.891984403,1
808774,0.728313573,23
808836,0.8907038646153845,39
808851,0.827903439489011,182
809567,0.8365121866417911,67
810346,0.8399050315333334,15
811238,0.7492167835555557,9
812671,0.8739081492090909,110
812695,0.8563655678181818,132
812938,0.8609759577764706,85
813554,0.8645956164615385,39
814327,0.7929018015454545,66
815465,0.8670523989501558,321
816888,0.8598405718095238,21
817113,0.8067330180365853,82
817355,0.7655789017413793,58
818084,0.8444310747362637,91
818325,0.8614986106451612,31
818337,0.7949913167037037,27
818451,0.8544237478181818,22
818481,0.8397060462473118,93
818518,0.820392416278481,79
819206,0.8145572616214286,140
819228,0.8473478248448276,58
819893,0.8618786732131147,61
819956,0.8652564882432432,37
820218,0.9018583495,6
820710,0.8565386958750001,160
820801,0.929316163,1
820953,0.784494274,11
821135,0.8331763976756758,37
823520,0.8181993677777778,288
823880,0.8883751140382775,418
824421,0.770447599,7
825193,0.85233384144,25
825550,0.857766024875,8
826685,0.8806482162592593,81
828130,0.8418417213292683,82
828616,0.9317914545,4
829083,0.8529094018181819,11
829935,0.7219433626730769,52
831911,0.8280726705555556,9
832596,0.143273726,1
832772,0.768737697413793,29
836720,0.8564019300597014,67
837503,0.8835394671936619,284
838070,0.849479709245614,57
838586,0.8641564466363636,11
840594,0.7910235092222222,9
840731,0.790356396288889,90
840794,0.8202659534705882,17
841075,0.8927981067272728,22
841484,0.8434323812413793,58
842167,0.934233427,16
842494,0.950322807,1
843003,0.8311384110000001,17
843491,0.8500875036666667,12
844319,0.8093229276188811,286
846457,0.5046042864444444,9
846549,0.958637148,2
846854,0.8739399565312499,96
848071,0.7637021361625,80
848170,0.9035731553499999,20
848220,0.8580617541775457,383
848718,0.8460640129830509,59
848722,0.8632010830652174,46
849409,0.8298906925548781,164
849603,0.7930926100000001,66
849703,0.8317361739506174,81
850148,0.8529342859487179,39
850338,0.8602824237428571,245
850517,0.7445213911632653,49
850712,0.7591051591851852,27
850943,0.7902718442307692,39
851772,0.7619052519333334,15
852118,0.7875302962222221,90
852632,0.8434080115344827,232
853142,0.8346188598035714,56
854396,0.7502674536428572,14
855462,0.8885851366086956,46
855549,0.8552173709175257,194
856440,0.8325133696875,32
856918,0.7538936381052631,19
857696,0.782809034,9
857810,0.85944441615625,32
860827,0.8828598274828974,497
862890,0.8967642785,4
864981,0.8832894089795919,49
865355,0.7686898094081632,49
867020,0.8916502495833334,12
867749,0.961182117,1
868548,0.8923410688571429,7
869522,0.6806019845,2
870119,0.9172294241875,32
872008,0.8085703412999999,80
873465,0.7840898048108108,37
873701,0.8675937507885715,175
874706,0.8266805873157894,228
875111,0.5517952824285715,7
876355,0.9090299084375,16
878142,0.9397567805,4
880424,0.8512141754083333,120
880596,0.936472297,1
882258,0.7739791216,80
883306,0.8731302746453488,172
883480,0.7719000608571429,84
886808,0.8543547573190184,163
887355,0.20715481,1
888583,0.8209117661481481,27
888905,0.8535391485319149,94
890839,0.8838421359333334,60
890855,0.7762689099,10
892463,0.898004576625,8
893413,0.8312577529677418,31
894015,0.87049798175,188
894093,0.8085940822857143,70
895386,0.8824946503471075,121
900383,0.7085815308620689,29
902482,0.822385827,26
902528,0.7755304141515151,33
903551,0.6053742990000001,4
903906,0.9402353165,2
904060,0.8360105223555556,45
905425,0.8405245080875576,217
905694,0.753987804,16
916105,0.8651292821666666,6
917058,0.84471891825,4
918049,0.7707226508571429,63
918239,0.8790999097280702,114
919491,0.8448627036763006,173
919830,0.8813949007777777,243
920930,0.8353496015599999,25
921585,0.7543879000144927,69
922764,0.8541674036739927,273
923979,0.819757183737864,103
924600,0.8688490098333332,156
925090,0.212569237,1
927408,0.7995344053278688,61
927597,0.8470734748611111,72
927702,0.851810898581081,74
929032,0.7916955969583334,24
932222,0.792835452,4
932277,0.772468918382353,34
936218,0.8127816084242424,33
938022,0.8805727736666668,114
939657,0.8061266581764706,85
940115,0.7520210986842105,19
940116,0.8391534210816327,49
944049,0.8249189525072463,69
944183,0.929504633,1
944840,0.784570251,15
945297,0.8990012658164851,643
949159,0.91196745625,4
949713,0.8534091441612903,31
951365,0.8225629272936509,126
951439,0.7395078465,10
951935,0.940555155,1
953314,0.8187389068831169,154
956412,0.8518867792837079,356
957002,0.7965441480794702,151
957642,0.7677305388695652,138
958444,0.8497578018037384,107
959349,0.8662739634000001,5
971247,0.8674928097241379,174
973128,0.8925023718409091,44
973535,0.7682098671049724,181
975250,0.8910154226666668,39
975990,0.8202265299285714,14
976167,0.77783938790625,32
978386,0.7789684735442622,305
978615,0.8294745994564103,195
980561,0.6627278357692308,39
